stnId,stnNm,year,week,avg_temp,min_temp,max_temp,temp_range,total_rain,rain_days,cold_stress_days,warm_days,obs_days,cum_temp_ytd,avg_temp_clim,temp_anomaly
135,추풍령,2025,13,10.442857142857141,-2.5,26.0,14.0,0.4,0,4,4,7,18.4,10.625,-0.18214285714285872
135,추풍령,2025,14,8.071428571428571,-2.3,17.2,4.4,6.300000000000001,1,1,1,7,26.471428571428568,10.835714285714285,-2.7642857142857142
135,추풍령,2025,15,12.314285714285715,-0.5,24.3,11.8,16.4,2,0,6,7,38.785714285714285,11.967857142857142,0.3464285714285733
135,추풍령,2025,16,14.057142857142859,-2.0,27.0,16.7,4.9,2,0,5,7,52.84285714285714,14.661904761904763,-0.6047619047619044
135,추풍령,2025,17,15.414285714285715,6.6,24.3,5.6,18.0,1,0,7,7,68.25714285714285,14.185714285714285,1.2285714285714295
135,추풍령,2025,18,13.442857142857141,2.9,27.4,7.600000000000001,37.7,2,0,6,7,81.7,14.652380952380952,-1.2095238095238106
135,추풍령,2025,19,12.814285714285715,2.2,23.1,6.699999999999999,15.799999999999999,3,0,6,7,94.5142857142857,14.59047619047619,-1.7761904761904752
135,추풍령,2025,20,17.62857142857143,6.9,27.3,5.1,34.4,3,0,7,7,112.14285714285714,17.742857142857144,-0.11428571428571388
135,추풍령,2025,21,18.357142857142858,6.0,31.8,11.0,4.4,1,0,7,7,130.5,18.580952380952382,-0.2238095238095248
135,추풍령,2025,22,17.9,8.0,28.6,5.299999999999999,23.9,1,0,7,7,148.4,18.85238095238095,-0.9523809523809526
135,추풍령,2025,23,20.714285714285715,10.8,30.9,4.5,0.0,0,0,7,7,169.1142857142857,20.31904761904762,0.3952380952380956
135,추풍령,2025,24,22.485714285714288,15.3,30.5,5.800000000000001,121.7,2,0,7,7,191.6,22.861904761904764,-0.37619047619047663
135,추풍령,2025,25,22.75714285714286,16.2,30.7,3.799999999999997,91.9,3,0,7,7,214.35714285714286,22.866666666666664,-0.1095238095238038
135,추풍령,2025,26,22.814285714285713,16.2,33.0,7.900000000000002,39.3,2,0,7,7,237.17142857142858,23.18095238095238,-0.36666666666666714
135,추풍령,2025,27,27.25714285714286,21.5,33.5,1.1999999999999993,0.0,0,0,7,7,264.42857142857144,25.28095238095238,1.976190476190478
135,추풍령,2025,28,26.057142857142857,18.2,34.5,5.699999999999999,30.4,1,0,7,7,290.48571428571427,24.576190476190476,1.480952380952381
135,추풍령,2025,29,22.114285714285717,17.7,30.2,4.399999999999999,113.1,6,0,7,7,312.6,23.852380952380955,-1.7380952380952372
135,추풍령,2025,30,27.12857142857143,20.2,33.4,2.1999999999999993,0.0,0,0,7,7,339.72857142857146,26.433333333333334,0.6952380952380963
135,추풍령,2025,31,27.32857142857143,20.3,34.7,2.6000000000000014,41.4,1,0,7,7,367.0571428571429,27.757142857142856,-0.42857142857142705
135,추풍령,2025,32,25.428571428571427,19.3,32.0,5.300000000000001,22.3,3,0,7,7,392.48571428571427,25.795238095238094,-0.36666666666666714
135,추풍령,2025,33,25.085714285714285,18.7,32.6,5.600000000000001,9.8,3,0,7,7,417.57142857142856,25.97142857142857,-0.8857142857142861
135,추풍령,2025,34,27.685714285714287,21.2,33.9,1.8999999999999986,0.0,0,0,7,7,445.25714285714287,26.7,0.9857142857142875
135,추풍령,2025,35,26.12857142857143,20.8,34.5,3.700000000000003,36.2,2,0,7,7,471.3857142857143,24.766666666666666,1.3619047619047642
135,추풍령,2025,36,24.985714285714288,18.1,32.3,2.599999999999998,32.3,4,0,7,7,496.37142857142857,23.88095238095238,1.104761904761908
135,추풍령,2025,37,21.17142857142857,14.9,28.1,5.100000000000001,47.4,5,0,7,7,517.5428571428572,23.238095238095237,-2.0666666666666664
135,추풍령,2025,38,21.47142857142857,15.6,30.9,6.900000000000002,60.5,3,0,7,7,539.0142857142857,21.8,-0.3285714285714292
135,추풍령,2025,39,20.0,14.1,26.2,4.0,29.3,3,0,7,7,559.0142857142857,19.68095238095238,0.3190476190476197
135,추풍령,2025,40,18.342857142857145,12.3,24.5,3.099999999999998,28.7,3,0,7,7,577.3571428571429,15.800000000000002,2.5428571428571427
135,추풍령,2025,41,18.928571428571427,15.6,27.1,2.400000000000002,63.9,3,0,7,7,596.2857142857143,16.247619047619047,2.6809523809523803
135,추풍령,2025,42,16.97142857142857,12.0,22.2,2.6000000000000014,93.1,6,0,7,7,613.2571428571429,15.1,1.8714285714285719
135,추풍령,2025,43,12.785714285714286,6.6,19.3,2.1000000000000014,0.0,0,0,7,7,626.0428571428572,12.976190476190476,-0.1904761904761898
135,추풍령,2025,44,8.557142857142857,-0.3,17.8,5.7,3.5999999999999996,2,0,1,7,634.6,12.1,-3.5428571428571427
135,추풍령,2025,45,9.700000000000001,-1.5,18.8,7.0,6.4,2,0,3,7,644.3000000000001,8.785714285714286,0.9142857142857146
135,추풍령,2025,46,7.928571428571429,-0.9,19.1,2.4000000000000004,0.0,0,0,0,7,652.2285714285714,7.938095238095239,-0.009523809523810378
135,추풍령,2025,47,5.3428571428571425,-1.7,14.3,5.800000000000001,0.0,0,0,0,7,657.5714285714286,4.838095238095238,0.5047619047619047
135,추풍령,2025,48,5.314285714285715,-5.7,17.7,7.8999999999999995,9.8,2,0,0,7,662.8857142857144,3.8523809523809525,1.4619047619047625
135,추풍령,2025,49,1.842857142857143,-8.2,14.1,14.399999999999999,0.4,0,0,1,7,664.7285714285714,3.361904761904762,-1.519047619047619
135,추풍령,2025,50,2.0,-5.9,10.6,4.300000000000001,6.499999999999999,2,0,0,7,666.7285714285714,2.414285714285714,-0.41428571428571415
135,추풍령,2025,51,2.2,-6.0,12.6,7.2,0.2,0,0,0,7,668.9285714285714,-1.7714285714285714,3.9714285714285715
135,추풍령,2025,52,-1.5142857142857142,-10.9,7.9,9.6,4.8,2,0,0,7,667.4142857142857,-0.33988095238095245,-1.1744047619047617
135,추풍령,2026,1,-3.625,-11.2,5.6,9.9,0.0,0,0,0,4,-3.625,-0.9118055555555555,-2.7131944444444445
135,추풍령,2026,2,-1.542857142857143,-9.4,7.5,7.6,1.4,1,0,0,7,-5.167857142857143,-0.7607142857142859,-0.782142857142857
135,추풍령,2026,3,0.9857142857142857,-11.0,14.6,9.7,0.4,0,0,0,7,-4.182142857142857,-0.13214285714285712,1.1178571428571429
135,추풍령,2026,4,-5.3,-12.7,4.1,6.800000000000001,0.9,0,0,0,7,-9.482142857142858,-3.7607142857142857,-1.5392857142857141
135,추풍령,2026,5,-4.042857142857143,-13.5,1.8,2.9000000000000004,0.1,0,0,0,7,-13.524999999999999,-0.9785714285714285,-3.064285714285714
135,추풍령,2026,6,-2.4714285714285715,-12.0,11.4,12.4,1.8,1,0,0,7,-15.99642857142857,-1.6642857142857146,-0.8071428571428569
135,추풍령,2026,7,2.3285714285714287,-7.7,12.6,8.7,0.0,0,0,0,7,-13.667857142857143,2.6464285714285714,-0.3178571428571426
135,추풍령,2026,8,3.314285714285714,-7.0,18.2,5.8,0.0,0,0,0,7,-10.353571428571428,1.217857142857143,2.096428571428571
135,추풍령,2026,9,4.257142857142857,-2.8,12.3,6.1000000000000005,7.5,1,1,0,7,-6.0964285714285715,3.5892857142857144,0.6678571428571427
135,추풍령,2026,10,3.357142857142857,-7.9,13.4,5.7,33.5,4,7,0,7,-2.7392857142857143,5.2178571428571425,-1.8607142857142853
135,추풍령,2026,11,3.8857142857142857,-5.0,12.9,3.6999999999999997,0.4,0,7,0,7,1.1464285714285714,6.417857142857143,-2.532142857142857
135,추풍령,2026,12,6.771428571428571,-3.3,18.0,3.8,6.8,1,7,0,7,7.917857142857143,8.492857142857142,-1.7214285714285706
135,추풍령,2026,13,12.271428571428572,1.5,21.9,3.5,0.0,0,5,7,7,20.189285714285717,10.625,1.6464285714285722
135,추풍령,2026,14,11.814285714285715,3.7,21.7,3.299999999999999,66.1,3,0,7,7,32.00357142857143,10.835714285714285,0.9785714285714295
135,추풍령,2026,15,8.399999999999999,1.6,12.3,2.5999999999999996,10.3,1,0,0,2,40.403571428571425,11.967857142857142,-3.567857142857143
136,안동,2023,1,-2.0142857142857147,-11.4,6.8,3.6,1.5,1,0,0,7,-2.0142857142857147,-1.2622519841269844,-0.7520337301587303
136,안동,2023,2,2.857142857142857,-6.5,13.3,6.8,21.4,2,0,0,7,0.8428571428571425,-1.0000000000000002,3.8571428571428577
136,안동,2023,3,-2.557142857142857,-12.9,4.7,3.1,0.0,0,0,0,7,-1.7142857142857144,-0.1285714285714285,-2.4285714285714284
136,안동,2023,4,-6.3428571428571425,-18.1,7.5,12.2,0.0,0,0,0,7,-8.057142857142857,-3.564285714285714,-2.7785714285714285
136,안동,2023,5,-0.5571428571428572,-10.4,9.8,3.0,0.0,0,0,0,7,-8.614285714285714,-0.5964285714285714,0.03928571428571426
136,안동,2023,6,1.6714285714285713,-8.2,11.0,2.3,3.3,1,0,0,7,-6.942857142857143,-1.3535714285714286,3.025
136,안동,2023,7,3.642857142857143,-4.0,10.0,3.4000000000000004,0.0,0,0,0,7,-3.3,2.6642857142857146,0.9785714285714282
136,안동,2023,8,1.9714285714285715,-8.4,11.3,6.0,0.0,0,0,0,7,-1.3285714285714283,2.0500000000000003,-0.07857142857142874
136,안동,2023,9,5.1571428571428575,-6.4,15.6,4.6,0.0,0,5,0,7,3.828571428571429,4.0285714285714285,1.128571428571429
136,안동,2023,10,11.385714285714286,-2.8,23.8,7.299999999999999,3.8,1,7,5,7,15.214285714285715,5.878571428571428,5.507142857142858
136,안동,2023,11,8.328571428571427,-2.3,21.6,8.4,0.0,0,7,1,7,23.542857142857144,7.035714285714286,1.2928571428571418
136,안동,2023,12,11.671428571428573,-0.4,23.0,5.800000000000001,24.8,1,3,5,7,35.214285714285715,8.896428571428572,2.7750000000000004
136,안동,2023,13,11.814285714285715,-1.7,24.7,7.5,0.0,0,5,5,7,47.02857142857143,10.917857142857143,0.8964285714285722
136,안동,2023,14,11.528571428571428,0.8,21.6,5.300000000000001,27.0,4,0,6,7,58.55714285714286,11.632142857142858,-0.10357142857142954
136,안동,2023,15,12.814285714285715,0.3,22.5,5.300000000000001,2.7,1,0,7,7,71.37142857142857,12.714285714285715,0.09999999999999964
136,안동,2023,16,14.385714285714286,3.2,27.5,8.100000000000001,1.1,1,0,7,7,85.75714285714287,14.933333333333332,-0.5476190476190457
136,안동,2023,17,12.557142857142859,1.0,24.7,8.899999999999999,15.8,2,0,5,7,98.31428571428572,14.761904761904761,-2.2047619047619023
136,안동,2023,18,15.785714285714286,4.8,26.5,7.900000000000002,70.4,2,0,7,7,114.10000000000001,15.519047619047619,0.2666666666666675
136,안동,2023,19,16.657142857142855,2.7,26.6,5.400000000000002,2.4,1,0,7,7,130.75714285714287,15.61904761904762,1.0380952380952344
136,안동,2023,20,20.485714285714288,10.6,32.2,6.0,1.4,1,0,7,7,151.24285714285713,18.91904761904762,1.5666666666666664
136,안동,2023,21,19.728571428571428,10.2,27.7,5.299999999999997,22.4,1,0,7,7,170.9714285714286,19.41904761904762,0.30952380952380665
136,안동,2023,22,20.557142857142857,11.8,28.8,3.8000000000000007,35.2,1,0,7,7,191.52857142857144,19.642857142857142,0.9142857142857146
136,안동,2023,23,22.099999999999998,14.4,31.3,2.6999999999999993,45.1,2,0,7,7,213.62857142857143,21.55714285714286,0.5428571428571374
136,안동,2023,24,22.385714285714283,15.4,33.7,6.5,14.899999999999999,2,0,7,7,236.0142857142857,23.857142857142858,-1.471428571428575
136,안동,2023,25,23.099999999999998,17.1,31.8,5.0,23.5,1,0,7,7,259.1142857142857,24.00952380952381,-0.9095238095238116
136,안동,2023,26,24.75714285714286,19.7,32.5,3.8000000000000007,164.2,5,0,7,7,283.87142857142857,24.23809523809524,0.519047619047619
136,안동,2023,27,24.37142857142857,17.1,33.0,5.799999999999997,145.5,5,0,7,7,308.24285714285713,26.233333333333334,-1.8619047619047642
136,안동,2023,28,24.657142857142855,21.6,30.8,2.5,161.7,6,0,7,7,332.9,25.58571428571429,-0.9285714285714342
136,안동,2023,29,25.47142857142857,20.0,32.6,3.3999999999999986,77.1,2,0,7,7,358.37142857142857,24.804761904761904,0.6666666666666679
136,안동,2023,30,26.900000000000002,21.7,34.5,4.0,34.0,3,0,7,7,385.27142857142854,28.08571428571429,-1.1857142857142868
136,안동,2023,31,29.157142857142855,23.8,35.6,2.0,0.0,0,0,7,7,414.42857142857144,29.290476190476188,-0.13333333333333286
136,안동,2023,32,26.400000000000002,21.5,35.2,6.400000000000002,91.5,2,0,7,7,440.8285714285714,27.004761904761903,-0.6047619047619008
136,안동,2023,33,26.842857142857145,22.2,34.8,2.099999999999998,5.5,1,0,7,7,467.6714285714286,27.10952380952381,-0.2666666666666657
136,안동,2023,34,26.642857142857142,19.2,34.3,3.8000000000000007,75.0,2,0,7,7,494.3142857142857,28.138095238095236,-1.4952380952380935
136,안동,2023,35,24.285714285714285,18.7,30.9,3.1000000000000014,125.8,3,0,7,7,518.6,26.28571428571429,-2.0000000000000036
136,안동,2023,36,23.842857142857145,15.6,31.6,3.700000000000003,0.0,0,0,7,7,542.4428571428572,25.133333333333336,-1.2904761904761912
136,안동,2023,37,23.342857142857145,19.3,31.3,3.5,60.6,5,0,7,7,565.7857142857143,24.361904761904764,-1.019047619047619
136,안동,2023,38,21.02857142857143,13.1,30.3,6.0,95.7,3,0,7,7,586.8142857142857,22.599999999999998,-1.5714285714285694
136,안동,2023,39,19.642857142857142,11.8,26.8,4.300000000000001,48.8,4,0,7,7,606.4571428571429,20.576190476190476,-0.9333333333333336
136,안동,2023,40,14.957142857142857,6.1,23.1,2.8999999999999986,1.1,1,0,7,7,621.4142857142857,17.038095238095238,-2.0809523809523807
136,안동,2023,41,15.014285714285716,8.6,22.8,2.700000000000001,1.6,1,0,7,7,636.4285714285714,16.833333333333332,-1.8190476190476161
136,안동,2023,42,11.914285714285715,1.7,22.8,5.4,5.800000000000001,2,0,6,7,648.3428571428572,15.366666666666665,-3.4523809523809508
136,안동,2023,43,12.571428571428571,5.5,22.4,3.3000000000000007,0.0,0,0,7,7,660.9142857142857,13.495238095238095,-0.9238095238095241
136,안동,2023,44,14.885714285714286,5.2,26.6,6.700000000000001,4.0,2,0,7,7,675.8,12.466666666666667,2.4190476190476193
136,안동,2023,45,7.985714285714286,-2.3,21.1,14.7,22.1,3,0,2,7,683.7857142857143,9.523809523809524,-1.538095238095238
136,안동,2023,46,3.6571428571428575,-5.1,13.3,5.8999999999999995,5.0,1,0,0,7,687.4428571428572,8.023809523809524,-4.366666666666666
136,안동,2023,47,4.357142857142857,-6.2,18.7,12.4,0.0,0,0,1,7,691.8,4.785714285714286,-0.4285714285714288
136,안동,2023,48,1.2,-7.4,7.9,6.5,1.0,1,0,0,7,693.0,3.5857142857142854,-2.3857142857142852
136,안동,2023,49,5.028571428571429,-7.5,18.2,9.2,1.1,1,0,1,7,698.0285714285715,3.061904761904762,1.9666666666666672
136,안동,2023,50,4.442857142857143,-9.7,13.1,18.700000000000003,74.0,3,0,1,7,702.4714285714285,2.442857142857143,2.0
136,안동,2023,51,-5.857142857142857,-13.4,2.9,6.6,0.0,0,0,0,7,696.6142857142858,-1.7238095238095237,-4.133333333333333
136,안동,2023,52,0.2625,-9.7,8.3,5.2,0.9,0,0,0,8,696.8767857142857,-0.774404761904762,1.036904761904762
136,안동,2024,1,1.8777777777777775,-6.4,9.1,5.699999999999999,0.0,0,0,0,9,1.8777777777777775,-1.2622519841269844,3.1400297619047617
136,안동,2024,2,-0.3285714285714287,-11.2,9.3,8.5,1.9,1,0,0,7,1.5492063492063488,-1.0000000000000002,0.6714285714285715
136,안동,2024,3,1.8714285714285714,-9.4,8.0,6.8,11.5,3,0,0,7,3.42063492063492,-0.1285714285714285,2.0
136,안동,2024,4,-4.4,-12.5,6.8,9.4,0.0,0,0,0,7,-0.9793650793650803,-3.564285714285714,-0.8357142857142863
136,안동,2024,5,2.2,-8.7,12.8,6.5,0.6,0,0,0,7,1.2206349206349199,-0.5964285714285714,2.7964285714285717
136,안동,2024,6,1.1285714285714286,-6.0,7.3,3.3,7.3,1,0,0,7,2.3492063492063484,-1.3535714285714286,2.482142857142857
136,안동,2024,7,4.871428571428572,-5.5,16.0,5.9,12.6,2,0,0,7,7.22063492063492,2.6642857142857146,2.2071428571428573
136,안동,2024,8,3.857142857142857,-0.5,15.3,10.8,38.0,4,0,1,7,11.077777777777778,2.0500000000000003,1.807142857142857
136,안동,2024,9,1.6285714285714286,-8.5,10.3,6.0,4.2,1,3,0,7,12.706349206349206,4.0285714285714285,-2.4
136,안동,2024,10,3.9714285714285715,-5.7,12.1,4.5,4.199999999999999,1,7,0,7,16.677777777777777,5.878571428571428,-1.9071428571428566
136,안동,2024,11,8.128571428571428,-2.3,20.0,8.3,0.5,0,6,3,7,24.806349206349203,7.035714285714286,1.0928571428571425
136,안동,2024,12,7.985714285714286,-2.1,21.3,9.0,3.9,1,5,2,7,32.79206349206349,8.896428571428572,-0.9107142857142865
136,안동,2024,13,8.914285714285715,1.0,19.0,5.2,46.7,3,5,2,7,41.7063492063492,10.917857142857143,-2.003571428571428
136,안동,2024,14,13.171428571428573,3.0,25.2,3.9000000000000004,18.4,1,0,7,7,54.87777777777778,11.632142857142858,1.5392857142857146
136,안동,2024,15,15.728571428571428,3.7,28.5,7.899999999999999,0.0,0,0,7,7,70.60634920634921,12.714285714285715,3.0142857142857125
136,안동,2024,16,15.757142857142856,6.8,27.2,4.300000000000001,32.2,4,0,7,7,86.36349206349206,14.933333333333332,0.8238095238095244
136,안동,2024,17,16.214285714285715,7.9,29.3,6.399999999999999,6.8,2,0,7,7,102.57777777777778,14.761904761904761,1.4523809523809543
136,안동,2024,18,16.32857142857143,5.9,28.8,5.0,26.5,2,0,7,7,118.9063492063492,15.519047619047619,0.8095238095238102
136,안동,2024,19,16.185714285714287,6.1,27.2,6.700000000000001,19.1,4,0,7,7,135.0920634920635,15.61904761904762,0.5666666666666664
136,안동,2024,20,17.414285714285715,6.8,29.7,8.2,47.8,2,0,7,7,152.5063492063492,18.91904761904762,-1.5047619047619065
136,안동,2024,21,19.400000000000002,11.5,30.5,4.699999999999999,16.1,1,0,7,7,171.9063492063492,19.41904761904762,-0.01904761904761898
136,안동,2024,22,19.285714285714285,9.5,28.0,4.799999999999997,0.0,0,0,7,7,191.19206349206348,19.642857142857142,-0.35714285714285765
136,안동,2024,23,20.585714285714285,11.1,29.9,3.900000000000002,11.2,1,0,7,7,211.77777777777777,21.55714285714286,-0.9714285714285751
136,안동,2024,24,25.2,16.9,34.7,2.8999999999999986,3.5,1,0,7,7,236.9777777777778,23.857142857142858,1.3428571428571416
136,안동,2024,25,24.728571428571428,15.7,35.7,4.700000000000003,19.2,2,0,7,7,261.7063492063492,24.00952380952381,0.7190476190476183
136,안동,2024,26,23.985714285714288,15.3,32.7,3.5,52.1,3,0,7,7,285.6920634920635,24.23809523809524,-0.25238095238095326
136,안동,2024,27,25.785714285714285,20.9,32.5,4.300000000000001,92.19999999999999,3,0,7,7,311.47777777777776,26.233333333333334,-0.4476190476190496
136,안동,2024,28,24.485714285714288,20.2,31.4,2.1000000000000014,261.4,3,0,7,7,335.9634920634921,25.58571428571429,-1.1000000000000014
136,안동,2024,29,25.97142857142857,21.6,32.0,2.599999999999998,31.0,5,0,7,7,361.9349206349206,24.804761904761904,1.1666666666666679
136,안동,2024,30,28.585714285714285,24.1,34.6,1.7999999999999972,1.5,1,0,7,7,390.5206349206349,28.08571428571429,0.49999999999999645
136,안동,2024,31,29.5,24.2,35.7,2.3000000000000007,0.0,0,0,7,7,420.0206349206349,29.290476190476188,0.20952380952381233
136,안동,2024,32,28.014285714285712,22.2,35.0,2.0,8.5,1,0,7,7,448.03492063492064,27.004761904761903,1.0095238095238095
136,안동,2024,33,28.228571428571428,22.3,35.9,1.6000000000000014,0.0,0,0,7,7,476.26349206349204,27.10952380952381,1.1190476190476168
136,안동,2024,34,28.585714285714285,22.3,35.4,1.5,4.2,3,0,7,7,504.8492063492063,28.138095238095236,0.4476190476190496
136,안동,2024,35,26.3,19.5,33.8,3.3999999999999986,45.900000000000006,1,0,7,7,531.1492063492063,26.28571428571429,0.014285714285712459
136,안동,2024,36,25.285714285714285,17.7,33.2,2.6999999999999993,0.0,0,0,7,7,556.4349206349207,25.133333333333336,0.1523809523809483
136,안동,2024,37,27.37142857142857,21.7,36.0,2.599999999999998,38.1,1,0,7,7,583.8063492063492,24.361904761904764,3.009523809523806
136,안동,2024,38,24.97142857142857,18.3,35.2,8.599999999999998,114.39999999999999,3,0,7,7,608.7777777777778,22.599999999999998,2.3714285714285737
136,안동,2024,39,21.042857142857144,11.8,29.1,4.100000000000001,1.6,1,0,7,7,629.8206349206349,20.576190476190476,0.46666666666666856
136,안동,2024,40,16.442857142857143,9.8,26.7,4.300000000000001,1.4,1,0,7,7,646.2634920634921,17.038095238095238,-0.5952380952380949
136,안동,2024,41,16.014285714285712,9.8,23.9,0.9000000000000004,6.6,1,0,7,7,662.2777777777778,16.833333333333332,-0.8190476190476197
136,안동,2024,42,16.785714285714285,9.3,24.8,6.899999999999999,30.8,4,0,7,7,679.063492063492,15.366666666666665,1.4190476190476193
136,안동,2024,43,14.285714285714286,4.8,22.2,5.799999999999999,23.700000000000003,1,0,7,7,693.3492063492064,13.495238095238095,0.7904761904761912
136,안동,2024,44,13.5,7.0,22.9,3.5,1.8,1,0,7,7,706.8492063492064,12.466666666666667,1.0333333333333332
136,안동,2024,45,10.314285714285715,-1.2,20.3,6.0,0.0,0,0,5,7,717.1634920634921,9.523809523809524,0.7904761904761912
136,안동,2024,46,12.771428571428572,3.5,21.8,4.799999999999999,1.3,1,0,7,7,729.9349206349207,8.023809523809524,4.7476190476190485
136,안동,2024,47,5.228571428571429,-3.3,14.3,4.1000000000000005,0.0,0,0,0,7,735.1634920634921,4.785714285714286,0.44285714285714306
136,안동,2024,48,4.7,-2.3,15.0,5.8,20.2,2,0,0,7,739.8634920634921,3.5857142857142854,1.1142857142857148
136,안동,2024,49,3.057142857142857,-3.6,15.6,8.5,0.0,0,0,0,7,742.9206349206349,3.061904761904762,-0.004761904761905189
136,안동,2024,50,0.6428571428571429,-8.6,8.8,2.5,0.0,0,0,0,7,743.563492063492,2.442857142857143,-1.8000000000000003
136,안동,2024,51,-1.2428571428571427,-10.4,6.0,4.4,1.7,1,0,0,7,742.3206349206349,-1.7238095238095237,0.480952380952381
136,안동,2024,52,-0.8142857142857142,-10.0,6.6,4.4,0.0,0,0,0,7,741.5063492063492,-0.774404761904762,-0.03988095238095213
136,안동,2025,1,-0.6125,-7.5,8.5,5.7,0.1,0,0,0,8,-0.6125,-1.2622519841269844,0.6497519841269843
136,안동,2025,2,-4.6000000000000005,-14.9,4.5,8.4,1.3,1,0,0,7,-5.2125,-1.0000000000000002,-3.6000000000000005
136,안동,2025,3,-0.39999999999999997,-10.4,9.1,6.1,0.0,0,0,0,7,-5.612500000000001,-0.1285714285714285,-0.27142857142857146
136,안동,2025,4,1.1,-8.2,10.3,3.2,0.0,0,0,0,7,-4.5125,-3.564285714285714,4.664285714285715
136,안동,2025,5,-0.41428571428571426,-5.8,8.7,5.5,3.4,1,0,0,7,-4.926785714285715,-0.5964285714285714,0.18214285714285716
136,안동,2025,6,-6.085714285714286,-15.0,1.6,6.3999999999999995,0.4,0,0,0,7,-11.012500000000001,-1.3535714285714286,-4.732142857142858
136,안동,2025,7,0.10000000000000002,-11.5,12.0,7.300000000000001,1.9,1,0,0,7,-10.912500000000001,2.6642857142857146,-2.5642857142857145
136,안동,2025,8,-2.0,-9.0,5.3,4.0,0.0,0,0,0,7,-12.912500000000001,2.0500000000000003,-4.050000000000001
136,안동,2025,9,4.542857142857143,-8.9,16.9,11.2,8.799999999999999,1,2,0,7,-8.369642857142859,4.0285714285714285,0.5142857142857142
136,안동,2025,10,3.5428571428571423,-2.8,13.8,4.199999999999999,20.9,2,7,0,7,-4.826785714285716,5.878571428571428,-2.335714285714286
136,안동,2025,11,7.585714285714286,-2.6,18.1,6.800000000000001,2.6,1,6,1,7,2.7589285714285694,7.035714285714286,0.5500000000000007
136,안동,2025,12,8.114285714285714,-3.5,25.7,14.799999999999999,0.3,0,6,3,7,10.873214285714283,8.896428571428572,-0.7821428571428584
136,안동,2025,13,10.9,-2.9,26.6,13.499999999999998,0.2,0,4,4,7,21.773214285714282,10.917857142857143,-0.01785714285714235
136,안동,2025,14,8.9,-2.5,18.6,5.1000000000000005,8.8,1,1,1,7,30.673214285714284,11.632142857142858,-2.7321428571428577
136,안동,2025,15,13.314285714285715,1.7,25.5,9.5,11.6,2,0,6,7,43.9875,12.714285714285715,0.5999999999999996
136,안동,2025,16,14.657142857142857,-0.9,28.8,16.799999999999997,4.8,2,0,5,7,58.644642857142856,14.933333333333332,-0.2761904761904752
136,안동,2025,17,15.514285714285714,3.0,26.5,4.6,20.3,1,0,7,7,74.15892857142858,14.761904761904761,0.7523809523809533
136,안동,2025,18,14.442857142857141,3.2,28.4,8.5,41.2,2,0,7,7,88.60178571428571,15.519047619047619,-1.0761904761904777
136,안동,2025,19,14.014285714285716,3.7,25.3,5.200000000000001,14.4,1,0,7,7,102.61607142857143,15.61904761904762,-1.6047619047619044
136,안동,2025,20,18.857142857142858,7.3,29.3,4.400000000000002,34.5,3,0,7,7,121.47321428571428,18.91904761904762,-0.06190476190476346
136,안동,2025,21,19.12857142857143,7.8,32.0,12.0,1.8,1,0,7,7,140.6017857142857,19.41904761904762,-0.2904761904761912
136,안동,2025,22,19.085714285714285,9.6,30.5,3.900000000000002,14.7,1,0,7,7,159.6875,19.642857142857142,-0.5571428571428569
136,안동,2025,23,21.985714285714288,12.0,31.3,4.399999999999999,0.0,0,0,7,7,181.6732142857143,21.55714285714286,0.42857142857142705
136,안동,2025,24,23.985714285714288,16.2,32.5,6.0,79.8,2,0,7,7,205.6589285714286,23.857142857142858,0.1285714285714299
136,안동,2025,25,24.2,17.1,33.6,4.800000000000001,62.400000000000006,4,0,7,7,229.85892857142858,24.00952380952381,0.1904761904761898
136,안동,2025,26,23.97142857142857,17.0,34.0,6.699999999999999,6.4,2,0,7,7,253.83035714285714,24.23809523809524,-0.26666666666666927
136,안동,2025,27,28.542857142857144,23.3,34.5,2.0,0.0,0,0,7,7,282.3732142857143,26.233333333333334,2.30952380952381
136,안동,2025,28,27.614285714285717,18.0,37.6,5.800000000000001,22.2,1,0,7,7,309.9875,25.58571428571429,2.0285714285714285
136,안동,2025,29,22.97142857142857,19.3,31.2,2.8999999999999986,129.39999999999998,6,0,7,7,332.9589285714286,24.804761904761904,-1.8333333333333321
136,안동,2025,30,28.771428571428572,22.3,36.2,2.8000000000000007,0.0,0,0,7,7,361.73035714285714,28.08571428571429,0.6857142857142833
136,안동,2025,31,29.214285714285715,21.8,36.7,3.1000000000000014,12.4,1,0,7,7,390.94464285714287,29.290476190476188,-0.07619047619047237
136,안동,2025,32,26.599999999999998,20.2,34.0,5.800000000000001,49.1,3,0,7,7,417.5446428571429,27.004761904761903,-0.4047619047619051
136,안동,2025,33,26.25714285714286,19.2,33.9,4.800000000000001,4.300000000000001,2,0,7,7,443.8017857142857,27.10952380952381,-0.8523809523809511
136,안동,2025,34,29.185714285714287,22.6,36.7,2.3000000000000007,0.0,0,0,7,7,472.9875,28.138095238095236,1.047619047619051
136,안동,2025,35,28.271428571428572,22.7,36.1,4.099999999999998,0.7,0,0,7,7,501.25892857142856,26.28571428571429,1.985714285714284
136,안동,2025,36,26.271428571428572,19.1,34.7,2.400000000000002,15.0,4,0,7,7,527.5303571428572,25.133333333333336,1.1380952380952358
136,안동,2025,37,22.37142857142857,16.3,30.5,4.0,38.3,4,0,7,7,549.9017857142858,24.361904761904764,-1.990476190476194
